incident_num,offense,date,street,lat,long,district,shooting,weekday,hour
202016584,BURGLARY - RESIDENTIAL,2020-02-29,FOREST ST,42.3255589009541,-71.0760098147531,B2,0,Saturday,18
202032091,SICK ASSIST,2020-05-08,WARREN ST,42.3222164525887,-71.0820672272945,B2,0,Friday,12
202019941,ASSAULT - SIMPLE,2020-03-12,CENTRE ST,42.2940483165631,-71.0605225515556,E13,0,Thursday,17
202038469,ASSAULT - AGGRAVATED,2020-06-03,DARLINGTON ST,42.2886250035898,-71.0755700185922,B3,0,Wednesday,5
202009663,INVESTIGATE PROPERTY,2020-02-05,COMMERCIAL ST,42.3651042591745,-71.0510809261789,A1,0,Wednesday,6
202044695,PROPERTY - LOST/ MISSING,2020-06-24,BOYLSTON ST,42.3395419898301,-71.0694087696754,D4,0,Wednesday,17
202000483,SICK ASSIST,2020-01-02,WASHINGTON ST,42.305766857734,-71.0809751744708,B2,0,Thursday,18
202019939,LARCENY SHOPLIFTING,2020-03-09,NEWBURY ST,42.3484057624732,-71.0868833874023,D4,0,Monday,9
202000662,HARASSMENT/ CRIMINAL HARASSMENT,2020-01-03,GREATON RD,42.3097185676727,-71.1042943178765,E5,0,Friday,13
202007990,MISSING PERSON - LOCATED,2020-01-30,DORCHESTER AVE,42.3335701959319,-71.0482645594811,C6,0,Thursday,8
202007265,PROPERTY - LOST/ MISSING,2020-01-27,WESTVILLE ST,42.2848257658049,-71.091373689388,C11,0,Monday,6
202019170,HARBOR INCIDENT / VIOLATION,2020-03-10,TERMINAL ST,42.35866,-71.05674,C6,0,Tuesday,3
202006018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2020-01-22,WASHINGTON ST,42.3097185676727,-71.1042943178765,E13,0,Wednesday,21
202028059,SICK/INJURED/MEDICAL - PERSON,2020-04-17,WASHINGTON ST,42.2597736300827,-71.1589129380766,E5,0,Friday,12
202008844,LARCENY THEFT FROM BUILDING,2020-01-31,WASHINGTON ST,42.2562159204022,-71.1240194732902,A1,0,Friday,6
202012899,VANDALISM,2020-02-16,W FOURTH ST,42.3375977414624,-71.050890097874,C6,0,Sunday,4
202015051,LARCENY SHOPLIFTING,2020-02-24,NEWBURY ST,42.3499973272539,-71.0810344032756,D4,0,Monday,17
202045875,SICK/INJURED/MEDICAL - PERSON,2020-06-30,OLD COLONY AVE,42.3346589913995,-71.0550544840824,C6,0,Tuesday,10
202031747,PROPERTY - LOST/ MISSING,2020-04-30,COLUMBIA RD,42.2975553295965,-71.0597091024257,B2,0,Thursday,18
202002925,SICK ASSIST,2020-01-11,HANOVER ST,42.3633915378044,-71.0548812257061,A1,0,Saturday,20
202007573,LARCENY THEFT OF BICYCLE,2020-01-28,BOYLSTON ST,42.3481522875477,-71.0845082088852,D4,0,Tuesday,17
202005865,SICK ASSIST - DRUG RELATED ILLNESS,2020-01-22,MASSACHUSETTS AVE,42.3331118903074,-71.0727636993273,D4,0,Wednesday,18
202008381,INVESTIGATE PERSON,2020-01-31,CLARE AVE,42.271624858304,-71.1191551210318,E18,0,Friday,16
202018587,TOWED MOTOR VEHICLE,2020-03-07,NEW ST,42.3712952953227,-71.0434237705034,A7,0,Saturday,10
202011951,SICK/INJURED/MEDICAL - PERSON,2020-02-07,"VINING ST & FENWOOD RD
BOSTON  MA 02115
UNITED STA",42.3353519571827,-71.1080010509409,B2,1,Friday,9
202044810,LARCENY THEFT FROM BUILDING,2020-06-26,COLUMBUS AVE,42.313627985895,-71.0956030724389,E13,0,Friday,8
202052096,AUTO THEFT - LEASED/RENTED VEHICLE,2020-06-09,MASSACHUSETTS AVE,42.3412875043904,-71.054679326494,C6,0,Tuesday,20
202041376,FRAUD - CREDIT CARD / ATM FRAUD,2020-06-13,GIBSON ST,42.2975553295965,-71.0597091024257,C11,0,Saturday,16
202017902,LARCENY THEFT OF BICYCLE,2020-03-04,"NORTHERN AVE & SLEEPER ST
SOUTH BOSTON  MA 02210
U",42.3538499801201,-71.0478599991236,C6,0,Wednesday,9
202011818,PROPERTY - LOST/ MISSING,2020-02-12,SUMMER ST,42.3618385665647,-71.0597648909416,A1,0,Wednesday,14
202040397,VANDALISM,2020-05-31,BOYLSTON ST,42.3618385665647,-71.0597648909416,A1,0,Sunday,23
202033997,SICK/INJURED/MEDICAL - PERSON,2020-05-16,"MUSIC HALL PL & WINTER ST
BOSTON  MA 02108
UNITED ",42.3557830404377,-71.061212022686,A1,0,Saturday,18
202045388,TRESPASSING,2020-06-28,WARREN ST,42.35866,-71.05674,B2,0,Sunday,9
202003332,INVESTIGATE PROPERTY,2020-01-13,"WASHINGTON ST & TEMPLE PL
BOSTON  MA 02108
UNITED ",42.35866,-71.05674,A1,0,Monday,12
202005803,INVESTIGATE PERSON,2020-01-22,BALLOU AVE,42.2876303946637,-71.0806730371431,B3,0,Wednesday,14
202027298,M/V ACCIDENT - PROPERTY DAMAGE,2020-04-15,WASHINGTON ST,42.3097185676727,-71.1042943178765,E13,0,Wednesday,19
202028514,SICK/INJURED/MEDICAL - PERSON,2020-04-21,BELLEVUE ST,42.3098322844905,-71.0681732168645,C11,0,Tuesday,18
202016813,LANDLORD - TENANT,2020-03-01,ITASCA ST,42.2756092381204,-71.1003180823503,B3,0,Sunday,18
202043347,TRESPASSING,2020-06-21,FULLER,42.2815438824497,-71.073505421302,B3,0,Sunday,1
202030774,LARCENY ALL OTHERS,2020-05-02,WAVE AVE,42.3128515866871,-71.050638442013,C11,0,Saturday,12
202061950,LARCENY ALL OTHERS,2020-06-19,AVALON RD,42.2927574413751,-71.1596400315315,E5,0,Friday,9
202034636,M/V ACCIDENT - PERSONAL INJURY,2020-05-19,"HARRISON AVE & DUDLEY ST
BOSTON  MA 02119
UNITED S",42.3286070401784,-71.0827540262493,B2,0,Tuesday,15
202037204,FRAUD - IMPERSONATION,2020-05-29,ST JOHN ST,42.3097185676727,-71.1042943178765,E13,0,Friday,20
202027469,M/V - LEAVING SCENE - PROPERTY DAMAGE,2020-04-16,BOSTON ST,42.3412875043904,-71.054679326494,C6,0,Thursday,9
202039038,BURGLARY - COMMERICAL,2020-06-05,SOUTHAMPTON ST,42.3321084294949,-71.0701439481355,C6,0,Friday,1
202006029,INVESTIGATE PERSON,2020-01-18,ADAMS ST,42.2935102813437,-71.0571904669061,C11,0,Saturday,11
202001147,INVESTIGATE PERSON,2020-01-05,WAVERLY ST,42.3213278755462,-71.0810550891335,B2,0,Sunday,11
202007454,M/V ACCIDENT - OTHER,2020-01-28,"ARLINGTON ST & STUART ST
BOSTON  MA 02116
UNITED S",42.3501479814141,-71.0698980119709,D4,0,Tuesday,12
202036664,ASSAULT - AGGRAVATED,2020-05-28,NEWMARKET SQ,42.3293815938713,-71.067044180625,C6,1,Thursday,1
202006820,ASSAULT - AGGRAVATED,2020-01-26,BOWDOIN AVE,42.2997776472609,-71.0734990864729,C11,0,Sunday,2
202044137,ASSAULT - SIMPLE,2020-06-23,HOSP TMC,42.35866,-71.05674,D4,0,Tuesday,22
202033435,M/V ACCIDENT - PERSONAL INJURY,2020-05-14,PARSONS ST,42.3519936198731,-71.1546900015649,D14,0,Thursday,14
202016976,BURGLARY - RESIDENTIAL,2020-03-02,TALBOT AVE,42.2900497059414,-71.0702157613051,C11,0,Monday,11
202043483,PROPERTY - LOST/ MISSING,2020-06-21,HARRISON AVE,42.3395419898301,-71.0694087696754,D4,0,Sunday,14
202005716,VANDALISM,2020-01-22,HARRISON AVE,42.3439426868675,-71.0640485785479,D4,0,Wednesday,9
202008707,LARCENY SHOPLIFTING,2020-02-01,NEWBURY ST,42.3484057624732,-71.0868833874023,D4,0,Saturday,20
202009160,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2020-02-03,ADAMS ST,42.2968187282148,-71.0565612066854,C11,0,Monday,15
202037299,ROBBERY,2020-05-30,MASSACHUSETTS AVE,42.341070048036,-71.082552871798,D4,0,Saturday,3
202014720,FIRE REPORT/ALARM - FALSE,2020-02-23,CRESTHILL RD,42.3561882952201,-71.157516007861,D14,0,Sunday,14
202013425,ASSAULT - SIMPLE,2020-02-18,BLUE HILL AVE,42.2681739726055,-71.0938767726134,B3,0,Tuesday,18
202019602,SICK ASSIST,2020-03-11,HANNON ST,42.2818755786339,-71.0855053767241,B3,0,Wednesday,14
202005085,INVESTIGATE PROPERTY,2020-01-19,HARRISON ARCHWAYS,42.3398126996508,-71.0706562161105,D4,0,Sunday,18
202004379,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,2020-01-17,NORFOLK ST,42.2781866846072,-71.0904728714319,B3,0,Friday,0
202014917,THREATS TO DO BODILY HARM,2020-02-23,HAMMOND ST,42.3395419898301,-71.0694087696754,D4,0,Sunday,20
202004524,HARASSMENT/ CRIMINAL HARASSMENT,2020-01-17,BELLFLOWER ST,42.3412875043904,-71.054679326494,C6,0,Friday,11
202023089,INVESTIGATE PROPERTY,2020-03-26,GOODENOUGH ST,42.3562047342991,-71.154218538476,D14,0,Thursday,12
202041914,INVESTIGATE PERSON,2020-06-15,FOREST HILLS ST,42.3092621773994,-71.1024284487805,E13,0,Monday,19
202028140,INVESTIGATE PERSON,2020-04-19,SUMMER ST,42.3474775924874,-71.044676745713,C6,0,Sunday,17
202035360,SICK ASSIST,2020-05-22,HYDE PARK AVE,42.2426001048953,-71.1303502233945,E18,0,Friday,14
202001477,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2020-01-06,BLUE HILL AVE,42.35866,-71.05674,B3,0,Monday,17
202000773,PROPERTY - LOST/ MISSING,2020-01-03,GEORGE ST,42.2638717565436,-71.107920807447,E18,0,Friday,20
202018462,LARCENY ALL OTHERS,2020-03-07,ROSSETER ST,42.3041784541903,-71.0760012899658,C11,0,Saturday,13
202003721,BURGLARY - RESIDENTIAL,2020-01-14,WARREN ST,42.3286628355561,-71.0856340118355,B2,0,Tuesday,9
202042930,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2020-06-19,HARRISON AVE,42.3340182895851,-71.0763812393086,D4,0,Friday,14
202029396,LARCENY THEFT FROM MV - NON-ACCESSORY,2020-04-26,TILESBORO ST,42.2942552053559,-71.0513580681636,C11,0,Sunday,9
202016163,TOWED MOTOR VEHICLE,2020-02-28,SAINT LUKES RD,42.35866,-71.05674,D14,0,Friday,12
202040211,ASSAULT - SIMPLE,2020-06-09,"TAMWORTH ST & BOYLSTON ST
BOSTON  MA 02116
UNITED ",42.3523289939815,-71.0641030067272,A1,0,Tuesday,14
202034899,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2020-05-20,TREMONT ST,42.3554073751696,-71.0631243255221,A1,0,Wednesday,18
202017948,LARCENY SHOPLIFTING,2020-03-05,FRANCIS ST,42.3353844395738,-71.1067796487276,B2,0,Thursday,15
202037524,VANDALISM,2020-05-30,HOWLAND ST,42.3144484035842,-71.0899341813071,B2,1,Saturday,21
202005165,VANDALISM,2020-01-19,"275 TREMONT ST
BOSTON  MA 02116
UNITED STATES",42.3494286414245,-71.0653664119742,A1,0,Sunday,2
202044396,HARASSMENT/ CRIMINAL HARASSMENT,2020-05-02,E 6TH ST,42.3412875043904,-71.054679326494,C6,0,Saturday,22
202028450,INVESTIGATE PROPERTY,2020-04-21,CITY HALL PLZ,42.3597213648541,-71.0585236011413,A1,0,Tuesday,14
202018837,M/V - LEAVING SCENE - PROPERTY DAMAGE,2020-03-08,ELMER RD,42.2871415571523,-71.0558179105349,C11,0,Sunday,23
202025406,LIQUOR/ALCOHOL - DRINKING IN PUBLIC,2020-04-06,W DEDHAM ST,42.3418676497537,-71.0727221472381,D4,0,Monday,0
202053156,PROPERTY - LOST/ MISSING,2020-04-22,EVERETT ST,42.3490560003051,-71.1504984997502,D14,0,Wednesday,15
202019858,SUDDEN DEATH,2020-03-12,WACHUSETT ST,42.2625555793974,-71.1018698621656,E18,0,Thursday,11
202011310,M/V ACCIDENT - PERSONAL INJURY,2020-02-11,"MORTON ST & NORFOLK ST
DORCHESTER  MA 02124
UNITED",42.2815649547942,-71.0870169668459,B3,0,Tuesday,3
202035145,M/V ACCIDENT - OTHER,2020-05-21,BLUE HILL AVE,42.3129516255262,-71.0798965844901,B2,0,Thursday,17
202037372,SICK/INJURED/MEDICAL - POLICE,2020-05-29,HARRISON AVE,42.3395419898301,-71.0694087696754,D4,0,Friday,19
202005531,LARCENY THEFT FROM MV - NON-ACCESSORY,2020-01-11,SAINT MARKS RD,42.2975553295965,-71.0597091024257,C11,0,Saturday,0
202023840,FRAUD - FALSE PRETENSE / SCHEME,2020-03-26,STRATHMORE RD,42.3490560003051,-71.1504984997502,D14,0,Thursday,9
202024098,ASSAULT - SIMPLE,2020-03-31,SYCAMORE ST,42.2869328981331,-71.1222350559863,E5,0,Tuesday,13
202016083,M/V ACCIDENT - PROPERTY DAMAGE,2020-02-28,"SUMMER ST & D ST
SOUTH BOSTON  MA 02210
UNITED STA",42.3463349901148,-71.0421329698964,C6,0,Friday,9
202004628,INVESTIGATE PERSON,2020-01-17,AMORY ST,42.319156778844,-71.1006758269183,E13,0,Friday,21
202023122,SICK/INJURED/MEDICAL - PERSON,2020-03-26,BOYLSTON ST,42.3498017454463,-71.0784097800298,D4,0,Thursday,15
202006851,DEATH INVESTIGATION,2020-01-26,"BABCOCK ST & GARDNER ST
BRIGHTON  MA 02215
UNITED ",42.3528879877807,-71.1210490534698,D14,0,Sunday,9
202008169,SICK ASSIST,2020-01-30,WELLES AVE,42.2898198127655,-71.0640988129359,C11,0,Thursday,18
202031707,HARASSMENT/ CRIMINAL HARASSMENT,2020-05-06,CUMMINS HWY,42.2562159204022,-71.1240194732902,E18,0,Wednesday,14
202022894,VAL - VIOLATION OF AUTO LAW,2020-03-25,WALFORD WAY,42.3783794205884,-71.0553762232811,A15,0,Wednesday,14
202001234,VANDALISM,2020-01-05,W BROADWAY,42.3416292316533,-71.0552044673102,C6,0,Sunday,18
202031254,VANDALISM,2020-05-04,TREMONT ST,42.3338068325205,-71.1037784302464,B2,0,Monday,8
202002279,M/V - LEAVING SCENE - PERSONAL INJURY,2020-01-09,WASHINGTON ST,42.2873697844096,-71.1271421130069,E5,0,Thursday,17
202045230,MISSING PERSON,2020-06-26,CHURCH ST,42.3084784985991,-71.0636361111221,C11,0,Friday,12
202031199,VANDALISM,2020-05-04,MOUNT VERNON ST,42.3203105750894,-71.0492048341796,C6,0,Monday,12
202002514,INVESTIGATE PERSON,2020-01-10,WASHINGTON ST,42.355123390368,-71.0608797985164,A1,0,Friday,14
202034509,SICK ASSIST,2020-05-19,MASSACHUSETTS AVE,42.3467646285422,-71.087477891049,D4,0,Tuesday,3
202038591,INVESTIGATE PERSON,2020-06-03,WASHINGTON ST,42.3354350942456,-71.0784020363859,D4,0,Wednesday,14
202014980,FRAUD - CREDIT CARD / ATM FRAUD,2020-02-23,FEDERAL ST,42.3618385665647,-71.0597648909416,A1,0,Sunday,8
202009394,THREATS TO DO BODILY HARM,2020-02-04,FALCON ST,42.2975553295965,-71.0597091024257,A7,0,Tuesday,11
202008903,LICENSE PREMISE VIOLATION,2020-02-02,TREMONT ST,42.3504058332738,-71.0651252611518,A1,0,Sunday,16
202012006,ASSAULT - SIMPLE,2020-01-22,"1708 CENTRE ST
BOSTON  MA 02132
UNITED STATES",42.2870935525911,-71.1482212837716,E5,0,Wednesday,16
202034215,ASSAULT - SIMPLE,2020-05-17,"TALBOT AVE & DORCHESTER AVE
BOSTON  MA 02124
UNITE",42.2862609600081,-71.0641659695983,C11,0,Sunday,20
202019285,THREATS TO DO BODILY HARM,2020-03-10,LEONARD ST,42.3013915558631,-71.0590787824184,C11,0,Tuesday,8
202018865,ASSAULT - SIMPLE,2020-03-09,KNEELAND ST,42.3499725621905,-71.0634881686036,A1,0,Monday,6
202046048,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,2020-06-30,"BRADSHAW ST & CHARLOTTE ST
BOSTON  MA 02121
UNITED",42.2984969936839,-71.0837639910499,B3,0,Tuesday,21
202019849,SICK ASSIST,2020-03-12,WOODCLIFF ST,42.3155728497226,-71.0750339290467,B2,0,Thursday,12
202009467,VANDALISM,2020-02-02,POPLAR ST,42.2509615371431,-71.1305103603381,E5,0,Sunday,18
202001943,MISSING PERSON - LOCATED,2020-01-08,DORCHESTER AVE,42.2783992011305,-71.0663630509312,C11,0,Wednesday,12
202008985,SICK/INJURED/MEDICAL - PERSON,2020-02-02,FAWNDALE RD,42.2890690767622,-71.1211675287539,E5,0,Sunday,23
202010395,BREAKING AND ENTERING (B&E) MOTOR VEHICLE,2020-02-06,MINOT ST,42.2975553295965,-71.0597091024257,C11,0,Thursday,16
202001029,FORGERY / COUNTERFEITING,2020-01-04,PLEASANT ST,42.3086010345619,-71.0625730458294,C11,0,Saturday,19
202032817,VAL - VIOLATION OF AUTO LAW,2020-05-06,TREMONT ST,42.343729638564,-71.0720698506427,D4,0,Wednesday,15
202014882,VANDALISM,2020-02-24,CLARENCE ST,42.3246227374011,-71.0731124580098,B2,0,Monday,9
202017029,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,2020-03-02,HEMENWAY ST,42.3450702636087,-71.0896046638794,D4,0,Monday,16
202025874,VANDALISM,2020-04-08,WESTVILLE ST,42.2848257658049,-71.091373689388,C11,0,Wednesday,0
202019551,LICENSE PREMISE VIOLATION,2020-03-11,HANOVER ST,42.3617942818613,-71.0571127034287,A1,0,Wednesday,12
202030096,AUTO THEFT - LEASED/RENTED VEHICLE,2020-04-29,BELVIDERE ST,42.3395419898301,-71.0694087696754,D4,0,Wednesday,15
202019073,VANDALISM,2020-03-08,GLEN RD,42.308572053162,-71.1013988941601,E13,0,Sunday,20
202002784,M/V ACCIDENT - POLICE VEHICLE,2020-01-11,HARRISON AVE,42.3449672845505,-71.0638222387923,D4,0,Saturday,11
202044623,SICK ASSIST,2020-06-25,"PARK ST & TREMONT ST
BOSTON  MA 02108
UNITED STATE",42.356501955763,-71.0620000396702,A1,0,Thursday,11
202030827,TRESPASSING,2020-05-02,METROPOLITAN AVE,42.2562159204022,-71.1240194732902,E18,0,Saturday,15
202006616,LARCENY THEFT OF MV PARTS & ACCESSORIES,2020-01-25,E 1ST ST,42.35866,-71.05674,C6,0,Saturday,10
202005503,BURGLARY - COMMERICAL,2020-01-20,CAMBRIDGE ST,42.3537085736023,-71.1370390963285,D14,0,Monday,17
202006762,LARCENY THEFT FROM BUILDING,2020-01-25,BORDER ST,42.376202668189,-71.0397992616017,A7,0,Saturday,20
202034924,SICK ASSIST,2020-05-20,SHERBROOK ST,42.2847295922802,-71.1637379204074,E5,0,Wednesday,20
202025512,INVESTIGATE PROPERTY,2020-04-07,ADAMS ST,42.2713886080345,-71.0681593793321,C11,0,Tuesday,10
202032852,INVESTIGATE PROPERTY,2020-05-11,SARATOGA ST,42.3756923399672,-71.0388092662491,A7,0,Monday,16
202028004,SICK/INJURED/MEDICAL - PERSON,2020-04-19,GASTON ST,42.3136354482375,-71.0825132148258,B2,0,Sunday,14
202009789,AUTO THEFT - LEASED/RENTED VEHICLE,2020-02-05,WILLIAM T MORRISSEY BLVD,42.2975553295965,-71.0597091024257,C11,0,Wednesday,14
202023905,TOWED MOTOR VEHICLE,2020-03-30,"ITASCA ST & ALMONT ST
MATTAPAN  MA 02126
UNITED ST",42.2776479717785,-71.0981250137062,B3,0,Monday,15
202029868,FRAUD - FALSE PRETENSE / SCHEME,2020-04-28,ARLINGTON ST,42.2562159204022,-71.1240194732902,E18,0,Tuesday,15
202031895,M/V - LEAVING SCENE - PROPERTY DAMAGE,2020-05-02,CENTRE ST,42.3097185676727,-71.1042943178765,E13,0,Saturday,15
202020537,INVESTIGATE PERSON,2020-03-15,NEWBURY ST,42.3479082120984,-71.085434415239,D4,0,Sunday,1
202033294,MISSING PERSON,2020-05-13,INTERVALE ST,42.3292590480433,-71.0848240207294,B2,0,Wednesday,20
202011934,M/V - LEAVING SCENE - PROPERTY DAMAGE,2020-02-13,"159 BENNINGTON ST
EAST BOSTON  MA 02128
UNITED STA",42.3772463847982,-71.0325970804128,A7,0,Thursday,0
202023897,M/V - LEAVING SCENE - PROPERTY DAMAGE,2020-03-30,"WARREN ST & WAVERLY ST
ROXBURY  MA 02119
UNITED ST",42.3216929554768,-71.0819879894204,B2,0,Monday,14
202024474,M/V ACCIDENT - PROPERTY DAMAGE,2020-04-01,OLD COLONY AVE,42.3255739819077,-71.0524812959396,C6,0,Wednesday,23
202014984,INVESTIGATE PERSON,2020-02-24,CENTRAL SQ,42.3750525108462,-71.0388389074709,A7,0,Monday,14
202008398,M/V ACCIDENT - PERSONAL INJURY,2020-01-31,"CHARLES ST S & TREMONT ST
BOSTON  MA 02116
UNITED ",42.3487740162757,-71.0666290434636,A1,0,Friday,16
202020453,INVESTIGATE PERSON,2020-03-14,HARRISHOFF,42.3168813341059,-71.0887407272155,B2,0,Saturday,17
202028408,FRAUD - FALSE PRETENSE / SCHEME,2020-04-21,COMMONWEALTH AVE,42.3490560003051,-71.1504984997502,D14,0,Tuesday,12
202005333,INVESTIGATE PERSON,2020-01-12,WASHINGTON ST,42.3119064083471,-71.1021322709318,E13,0,Sunday,12
202038700,INVESTIGATE PROPERTY,2020-06-03,RIVER ST,42.2533033949896,-71.1297180558524,E18,1,Wednesday,22
202045373,FIRE REPORT,2020-06-28,CAMBRIDGE ST,42.3612250712159,-71.0666177489331,A1,0,Sunday,8
202012445,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,2020-02-14,WASHINGTON ST,42.305766857734,-71.0809751744708,B2,0,Friday,16
202009042,LARCENY SHOPLIFTING,2020-02-02,SEAPORT BLVD,42.3527561677271,-71.0474812747929,C6,0,Sunday,16
202031001,LARCENY SHOPLIFTING,2020-05-03,PARK DR,42.3441670090811,-71.1035910724952,D4,0,Sunday,14
202010315,PROPERTY - FOUND,2020-02-07,COREY RD,42.3430305878538,-71.139630061166,D14,0,Friday,10
202045301,TOWED MOTOR VEHICLE,2020-06-27,"WALK HILL ST & MULVEY ST
MATTAPAN  MA 02126
UNITED",42.2794790353277,-71.0962839388125,B3,0,Saturday,20
202000470,INVESTIGATE PERSON,2020-01-02,CENTRE ST,42.2741743258802,-71.1603712964749,E5,0,Thursday,17
202024852,M/V ACCIDENT - PROPERTY DAMAGE,2020-04-03,METROPOLITAN AVE,42.2778604455573,-71.1277351533307,E5,0,Friday,16
202033908,M/V ACCIDENT - OTHER,2020-05-16,AMERICAN LEGION HWY,42.2854488437405,-71.1105593436728,E18,0,Saturday,10
202009803,M/V - LEAVING SCENE - PROPERTY DAMAGE,2020-02-05,"SAVIN HILL AVE & NAPIER PARK
DORCHESTER  MA 02125
",42.3114829819314,-71.052401948063,C11,0,Wednesday,14
202031362,ASSAULT - AGGRAVATED,2020-05-04,"WASHINGTON ST & SAINT JAMES ST
ROXBURY  MA 02119
U",42.3271520416458,-71.0872840495935,B2,0,Monday,23
202033329,BURGLARY - COMMERICAL,2020-05-14,TREMONT ST,42.332589581067,-71.1003137649898,B2,0,Thursday,1
202015743,ROBBERY,2020-02-27,"240 TREMONT ST
BOSTON  MA 02116
UNITED STATES",42.3507990679828,-71.0650077530667,A1,0,Thursday,2
202010457,FRAUD - WIRE,2020-02-04,FAIRMOUNT AVE,42.2562159204022,-71.1240194732902,E18,0,Tuesday,8
202025781,LARCENY THEFT FROM BUILDING,2020-04-08,ALBEMARLE CT,42.3423915253484,-71.0827992408472,D4,0,Wednesday,13
202044332,SICK ASSIST,2020-06-24,PARK ST,42.356969502904,-71.0624952947103,A1,0,Wednesday,13
202005880,M/V - LEAVING SCENE - PROPERTY DAMAGE,2020-01-22,RIVER ST,42.2571914848595,-71.1200177644284,E18,0,Wednesday,19
202036052,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2020-05-25,TREMONT ST,42.3559423871799,-71.0625833316779,A1,0,Monday,16
202034068,MISSING PERSON,2020-05-15,HOWARD AVE,42.3162534218495,-71.0748300224983,B2,0,Friday,13
202009520,VIOLATION - HARASSMENT PREVENTION ORDER,2020-02-04,WEST TREMLETT,42.3286628355561,-71.0856340118355,B3,0,Tuesday,8
202005541,SICK/INJURED/MEDICAL - PERSON,2020-01-21,TREMONT ST,42.3372304699189,-71.084142313755,D4,0,Tuesday,15
202003351,LARCENY THEFT FROM BUILDING,2020-01-13,ROCKINGHAM AVE,42.2645435527199,-71.1572631897417,E5,0,Monday,13
202008736,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,2020-02-01,COLUMBUS AVE,42.3150689804943,-71.0974657941199,E13,0,Saturday,22
202032089,M/V ACCIDENT - PERSONAL INJURY,2020-05-08,"AMERICAN LEGION HWY & FRANKLIN HILL AVE
DORCHESTER",42.2958839841799,-71.0922060099832,B3,0,Friday,12
202021846,SICK ASSIST - DRUG RELATED ILLNESS,2020-03-20,WASHINGTON ST,42.3153843630749,-71.0987002137659,E13,0,Friday,22
202031790,ASSAULT - SIMPLE,2020-05-06,HYDE PARK AVE,42.2911590009837,-71.1184399999626,E13,0,Wednesday,21
202007025,EVADING FARE,2020-01-26,ALLSTATE RD,42.3280996604115,-71.0632167604899,C6,0,Sunday,22
202009145,PROPERTY - FOUND,2020-02-03,"ARLINGTON ST & MARLBOROUGH ST
BOSTON  MA 02116
UNI",42.3546469771663,-71.0720619874531,D4,0,Monday,14
202021794,VANDALISM,2020-03-20,RIVER ST,42.271330052757,-71.0829986502208,B3,0,Friday,16
202006262,INVESTIGATE PROPERTY,2020-01-23,"WENTWORTH TER & DUNBAR AVE
DORCHESTER  MA 02124
UN",42.2865990236405,-71.0732540157941,B3,0,Thursday,23
202024792,PROPERTY - LOST/ MISSING,2020-04-03,BOYLSTON ST,42.3395419898301,-71.0694087696754,D4,0,Friday,13
202017722,VERBAL DISPUTE,2020-03-04,GLEASON ST,42.2975569512368,-71.0818204515259,B3,0,Wednesday,21
202027498,VANDALISM,2020-04-12,BOYLSTON ST,42.3618385665647,-71.0597648909416,A1,0,Sunday,20
202038996,PROPERTY - LOST/ MISSING,2020-06-04,BEACON ST,42.3618385665647,-71.0597648909416,A1,0,Thursday,19
202007649,FIRE REPORT,2020-01-29,COMMONWEALTH AVE,42.3506806475277,-71.1276972283995,D14,0,Wednesday,1
202023927,SICK/INJURED/MEDICAL - POLICE,2020-03-10,WASHINGTON ST,42.3286628355561,-71.0856340118355,B2,0,Tuesday,16
202036147,LARCENY THEFT OF MV PARTS & ACCESSORIES,2020-05-25,K ST,42.3412875043904,-71.054679326494,C6,0,Monday,20
202025651,SICK/INJURED/MEDICAL - POLICE,2020-04-07,DORCHESTER AVE,42.2783992011305,-71.0663630509312,C11,0,Tuesday,21
202029742,ASSAULT - SIMPLE,2020-04-28,WASHINGTON ST,42.3348310987628,-71.0790413375866,D4,0,Tuesday,2
202001600,VAL - VIOLATION OF AUTO LAW,2020-01-07,"HYDE PARK AVE & UKRAINE WAY
JAMAICA PLAIN  MA 0213",42.2979749725248,-71.1148640602807,E13,0,Tuesday,9
202043498,SICK ASSIST,2020-06-21,"BLUE HILL AVE & PAXTON ST
DORCHESTER  MA 02124
UNI",42.2921650114963,-71.088969984373,B3,0,Sunday,18
202029950,LANDLORD - TENANT,2020-04-28,LANGLEY RD,42.3493671752051,-71.165541875435,D14,0,Tuesday,21
202014200,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2020-02-21,WINTER,42.3087209793173,-71.0643570382964,C11,0,Friday,14
202014012,LARCENY THEFT FROM BUILDING,2020-01-31,BELLAMY ST,42.3548207563423,-71.1695875682354,D14,0,Friday,14
202036016,SICK ASSIST,2020-05-25,FULLER ST,42.2831437745477,-71.0676645577348,C11,0,Monday,13
